2021-03-30 10:30:45.347 DEBUG 5116 --- [           main] o.h.v.i.xml.config.ResourceLoaderHelper  : Trying to load META-INF/validation.xml via user class loader
2021-03-30 10:30:45.347 DEBUG 5116 --- [           main] o.h.v.i.xml.config.ResourceLoaderHelper  : Trying to load META-INF/validation.xml via TCCL
2021-03-30 10:30:45.347 DEBUG 5116 --- [           main] o.h.v.i.xml.config.ResourceLoaderHelper  : Trying to load META-INF/validation.xml via Hibernate Validator's class loader
2021-03-30 10:30:45.348 DEBUG 5116 --- [           main] o.h.v.i.xml.config.ValidationXmlParser   : No META-INF/validation.xml found. Using annotation based configuration only.
2021-03-30 10:30:45.350 DEBUG 5116 --- [           main] o.h.v.i.engine.ValidatorFactoryImpl      : HV000234: Using org.springframework.validation.beanvalidation.LocaleContextMessageInterpolator as ValidatorFactory-scoped message interpolator.
2021-03-30 10:30:45.350 DEBUG 5116 --- [           main] o.h.v.i.engine.ValidatorFactoryImpl      : HV000234: Using org.hibernate.validator.internal.engine.resolver.TraverseAllTraversableResolver as ValidatorFactory-scoped traversable resolver.
2021-03-30 10:30:45.350 DEBUG 5116 --- [           main] o.h.v.i.engine.ValidatorFactoryImpl      : HV000234: Using org.hibernate.validator.internal.util.ExecutableParameterNameProvider as ValidatorFactory-scoped parameter name provider.
2021-03-30 10:30:45.351 DEBUG 5116 --- [           main] o.h.v.i.engine.ValidatorFactoryImpl      : HV000234: Using org.hibernate.validator.internal.engine.DefaultClockProvider as ValidatorFactory-scoped clock provider.
2021-03-30 10:30:45.351 DEBUG 5116 --- [           main] o.h.v.i.engine.ValidatorFactoryImpl      : HV000234: Using org.hibernate.validator.internal.engine.scripting.DefaultScriptEvaluatorFactory as ValidatorFactory-scoped script evaluator factory.
2021-03-30 10:30:45.352 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration'
2021-03-30 10:30:45.355 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'error'
2021-03-30 10:30:45.357 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameViewResolver'
2021-03-30 10:30:45.361 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'errorAttributes'
2021-03-30 10:30:45.363 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'basicErrorController'
2021-03-30 10:30:45.364 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'basicErrorController' via factory method to bean named 'errorAttributes'
2021-03-30 10:30:45.367 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter$FaviconConfiguration'
2021-03-30 10:30:45.368 DEBUG 5116 --- [           main] ocalVariableTableParameterNameDiscoverer : Cannot find '.class' file for class [class org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter$FaviconConfiguration$$EnhancerBySpringCGLIB$$5873bc4a] - unable to determine constructor/method parameter names
2021-03-30 10:30:45.368 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter$FaviconConfiguration' via constructor to bean named 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties'
2021-03-30 10:30:45.370 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'faviconHandlerMapping'
2021-03-30 10:30:45.374 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'faviconRequestHandler'
2021-03-30 10:30:45.391 DEBUG 5116 --- [           main] o.s.w.s.handler.SimpleUrlHandlerMapping  : Patterns [/**/favicon.ico] in 'faviconHandlerMapping'
2021-03-30 10:30:45.392 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestMappingHandlerAdapter'
2021-03-30 10:30:45.400 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'messageConverters'
2021-03-30 10:30:45.400 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration'
2021-03-30 10:30:45.400 DEBUG 5116 --- [           main] ocalVariableTableParameterNameDiscoverer : Cannot find '.class' file for class [class org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$$EnhancerBySpringCGLIB$$a9796433] - unable to determine constructor/method parameter names
2021-03-30 10:30:45.402 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'stringHttpMessageConverter'
2021-03-30 10:30:45.402 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration'
2021-03-30 10:30:45.403 DEBUG 5116 --- [           main] ocalVariableTableParameterNameDiscoverer : Cannot find '.class' file for class [class org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration$$EnhancerBySpringCGLIB$$dc872ad3] - unable to determine constructor/method parameter names
2021-03-30 10:30:45.403 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration' via constructor to bean named 'spring.http-org.springframework.boot.autoconfigure.http.HttpProperties'
2021-03-30 10:30:45.411 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mappingJackson2HttpMessageConverter'
2021-03-30 10:30:45.412 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration'
2021-03-30 10:30:45.415 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonObjectMapper'
2021-03-30 10:30:45.415 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration'
2021-03-30 10:30:45.417 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonObjectMapperBuilder'
2021-03-30 10:30:45.418 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration'
2021-03-30 10:30:45.418 DEBUG 5116 --- [           main] ocalVariableTableParameterNameDiscoverer : Cannot find '.class' file for class [class org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration$$EnhancerBySpringCGLIB$$9d25da49] - unable to determine constructor/method parameter names
2021-03-30 10:30:45.418 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration' via constructor to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@2755d705'
2021-03-30 10:30:45.421 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'standardJacksonObjectMapperBuilderCustomizer'
2021-03-30 10:30:45.421 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration'
2021-03-30 10:30:45.425 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties'
2021-03-30 10:30:45.427 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'standardJacksonObjectMapperBuilderCustomizer' via factory method to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@2755d705'
2021-03-30 10:30:45.427 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'standardJacksonObjectMapperBuilderCustomizer' via factory method to bean named 'spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties'
2021-03-30 10:30:45.431 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonObjectMapperBuilder' via factory method to bean named 'standardJacksonObjectMapperBuilderCustomizer'
2021-03-30 10:30:45.433 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterNamesModule'
2021-03-30 10:30:45.433 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$ParameterNamesModuleConfiguration'
2021-03-30 10:30:45.443 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jsonComponentModule'
2021-03-30 10:30:45.444 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration'
2021-03-30 10:30:45.455 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonObjectMapper' via factory method to bean named 'jacksonObjectMapperBuilder'
2021-03-30 10:30:45.476 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mappingJackson2HttpMessageConverter' via factory method to bean named 'jacksonObjectMapper'
2021-03-30 10:30:45.495 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcConversionService'
2021-03-30 10:30:45.501 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcValidator'
2021-03-30 10:30:45.508 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'applicationTaskExecutor'
2021-03-30 10:30:45.509 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'applicationTaskExecutor' via factory method to bean named 'taskExecutorBuilder'
2021-03-30 10:30:45.517  INFO 5116 --- [           main] o.s.s.concurrent.ThreadPoolTaskExecutor  : Initializing ExecutorService 'applicationTaskExecutor'
2021-03-30 10:30:45.528 DEBUG 5116 --- [           main] s.w.s.m.m.a.RequestMappingHandlerAdapter : ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
2021-03-30 10:30:45.557 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestMappingHandlerMapping'
2021-03-30 10:30:45.563 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcResourceUrlProvider'
2021-03-30 10:30:45.584 DEBUG 5116 --- [           main] s.w.s.m.m.a.RequestMappingHandlerMapping : 3 mappings in 'requestMappingHandlerMapping'
2021-03-30 10:30:45.585 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'welcomePageHandlerMapping'
2021-03-30 10:30:45.585 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@2755d705'
2021-03-30 10:30:45.588 DEBUG 5116 --- [           main] o.s.c.e.PropertySourcesPropertyResolver  : Found key 'spring.mvc.view.prefix' in PropertySource 'configurationProperties' with value of type String
2021-03-30 10:30:45.588 DEBUG 5116 --- [           main] o.s.c.e.PropertySourcesPropertyResolver  : Found key 'spring.mvc.view.suffix' in PropertySource 'configurationProperties' with value of type String
2021-03-30 10:30:45.593 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcPathMatcher'
2021-03-30 10:30:45.595 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcUrlPathHelper'
2021-03-30 10:30:45.597 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewControllerHandlerMapping'
2021-03-30 10:30:45.598 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameHandlerMapping'
2021-03-30 10:30:45.604 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'resourceHandlerMapping'
2021-03-30 10:30:45.610 DEBUG 5116 --- [           main] o.s.w.s.handler.SimpleUrlHandlerMapping  : Patterns [/webjars/**, /**] in 'resourceHandlerMapping'
2021-03-30 10:30:45.611 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultServletHandlerMapping'
2021-03-30 10:30:45.611 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcUriComponentsContributor'
2021-03-30 10:30:45.614 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'httpRequestHandlerAdapter'
2021-03-30 10:30:45.615 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'simpleControllerHandlerAdapter'
2021-03-30 10:30:45.616 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'handlerExceptionResolver'
2021-03-30 10:30:45.619 DEBUG 5116 --- [           main] .m.m.a.ExceptionHandlerExceptionResolver : ControllerAdvice beans: 0 @ExceptionHandler, 1 ResponseBodyAdvice
2021-03-30 10:30:45.622 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcViewResolver'
2021-03-30 10:30:45.626 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultViewResolver'
2021-03-30 10:30:45.633 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewResolver'
2021-03-30 10:30:45.634 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewResolver' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@1b70203f'
2021-03-30 10:30:45.639 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestContextFilter'
2021-03-30 10:30:45.645 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration'
2021-03-30 10:30:45.647 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'hiddenHttpMethodFilter'
2021-03-30 10:30:45.653 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'formContentFilter'
2021-03-30 10:30:45.659 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.cloud.aws.autoconfigure.jdbc.AmazonRdsDatabaseAutoConfiguration'
2021-03-30 10:30:45.662 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'amazonRDS'
2021-03-30 10:30:45.666 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'regionProvider'
2021-03-30 10:30:45.770 DEBUG 5116 --- [           main] com.amazonaws.AmazonWebServiceClient     : Internal logging successfully configured to commons logger: true
2021-03-30 10:30:45.910 DEBUG 5116 --- [           main] c.a.m.CsmConfigurationProviderChain      : Unable to load configuration from com.amazonaws.monitoring.EnvironmentVariableCsmConfigurationProvider@42730828: Unable to load Client Side Monitoring configurations from environment variables!
2021-03-30 10:30:45.910 DEBUG 5116 --- [           main] c.a.m.CsmConfigurationProviderChain      : Unable to load configuration from com.amazonaws.monitoring.SystemPropertyCsmConfigurationProvider@18c7f6b5: Unable to load Client Side Monitoring configurations from system properties variables!
2021-03-30 10:30:45.910 DEBUG 5116 --- [nnection-reaper] h.i.c.PoolingHttpClientConnectionManager : Closing connections idle longer than 60000 MILLISECONDS
2021-03-30 10:30:45.911 DEBUG 5116 --- [           main] c.a.m.CsmConfigurationProviderChain      : Unable to load configuration from com.amazonaws.monitoring.ProfileCsmConfigurationProvider@629b780f: Unable to load config file
2021-03-30 10:30:45.939 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari'
2021-03-30 10:30:45.941 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dataSource'
2021-03-30 10:30:45.942 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2021-03-30 10:30:45.948 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSource' via factory method to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2021-03-30 10:30:45.957 DEBUG 5116 --- [           main] com.zaxxer.hikari.HikariConfig           : Driver class net.sf.log4jdbc.sql.jdbcapi.DriverSpy found in Thread context class loader jdk.internal.loader.ClassLoaders$AppClassLoader@4459eb14
2021-03-30 10:30:45.959 DEBUG 5116 --- [           main] log4jdbc.debug                           : log4jdbc-logj2 properties initialization...
2021-03-30 10:30:45.959 DEBUG 5116 --- [           main] log4jdbc.debug                           : Using logger: net.sf.log4jdbc.log.slf4j.Slf4jSpyLogDelegator
2021-03-30 10:30:45.959 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.debug.stack.prefix is not defined
2021-03-30 10:30:45.959 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.sqltiming.warn.threshold is not defined
2021-03-30 10:30:45.959 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.sqltiming.error.threshold is not defined
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.booleanastruefalse is not defined (using default value false)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           :   log4jdbc.dump.sql.maxlinelength = 0
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.fulldebugstacktrace is not defined (using default value false)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.statement.warn is not defined (using default value false)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.sql.select is not defined (using default value true)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.sql.insert is not defined (using default value true)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.sql.update is not defined (using default value true)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.sql.delete is not defined (using default value true)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.sql.create is not defined (using default value true)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.dump.sql.addsemicolon is not defined (using default value false)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.auto.load.popular.drivers is not defined (using default value true)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.drivers is not defined
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.trim.sql is not defined (using default value true)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.trim.sql.extrablanklines is not defined (using default value true)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : x log4jdbc.suppress.generated.keys.exception is not defined (using default value false)
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : log4jdbc-logj2 properties initialization done.
2021-03-30 10:30:45.960 DEBUG 5116 --- [           main] log4jdbc.debug                           : DriverSpy intialization...
2021-03-30 10:30:45.963 DEBUG 5116 --- [           main] log4jdbc.debug                           : WARNING!  log4jdbc couldn't find any underlying jdbc drivers.
2021-03-30 10:30:45.964 DEBUG 5116 --- [           main] log4jdbc.debug                           : DriverSpy intialization done.
2021-03-30 10:30:45.969 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerInvoker'
2021-03-30 10:30:45.970 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerInvoker' via constructor to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2021-03-30 10:30:45.970 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.jdbc.DataSourceInitializerInvoker' via constructor to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@2755d705'
2021-03-30 10:30:45.973 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration$PooledDataSourceConfiguration'
2021-03-30 10:30:45.975 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
2021-03-30 10:30:45.976 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'hikariPoolDataSourceMetadataProvider'
2021-03-30 10:30:45.979 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$TomcatDataSourcePoolMetadataProviderConfiguration'
2021-03-30 10:30:45.981 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'tomcatPoolDataSourceMetadataProvider'
2021-03-30 10:30:45.983 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration'
2021-03-30 10:30:45.985 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceInitializationConfiguration'
2021-03-30 10:30:45.987 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration'
2021-03-30 10:30:45.988 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.mybatis.spring.boot.autoconfigure.MybatisLanguageDriverAutoConfiguration'
2021-03-30 10:30:45.990 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration$MapperScannerRegistrarNotFoundConfiguration'
2021-03-30 10:30:45.992 DEBUG 5116 --- [           main] o.m.s.b.a.MybatisAutoConfiguration       : Not found configuration for registering mapper bean using @MapperScan, MapperFactoryBean and MapperScannerConfigurer.
2021-03-30 10:30:45.992 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration'
2021-03-30 10:30:45.993 DEBUG 5116 --- [           main] ocalVariableTableParameterNameDiscoverer : Cannot find '.class' file for class [class org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration$$EnhancerBySpringCGLIB$$c219e9cf] - unable to determine constructor/method parameter names
2021-03-30 10:30:45.994 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mybatis-org.mybatis.spring.boot.autoconfigure.MybatisProperties'
2021-03-30 10:30:46.028 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration' via constructor to bean named 'mybatis-org.mybatis.spring.boot.autoconfigure.MybatisProperties'
2021-03-30 10:30:46.028 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration' via constructor to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@2755d705'
2021-03-30 10:30:46.034 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sqlSessionFactory'
2021-03-30 10:30:46.034 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'sqlSessionFactory' via factory method to bean named 'dataSource'
2021-03-30 10:30:46.041 DEBUG 5116 --- [           main] o.mybatis.spring.SqlSessionFactoryBean   : Property 'mapperLocations' was not specified.
2021-03-30 10:30:46.043 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sqlSessionTemplate'
2021-03-30 10:30:46.044 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'sqlSessionTemplate' via factory method to bean named 'sqlSessionFactory'
2021-03-30 10:30:46.049 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration'
2021-03-30 10:30:46.050 DEBUG 5116 --- [           main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration'
